"","X1","Fixed_effect","Df","Sum Sq","Mean Sq","F value","Pr(>F)","data_class","row"
"11603",3,"exp_env_factor:gen_factor",1,0.669848631355946,0.669848631355946,1.97175718296457,0.185610830734081,"Raw_anova",236
"11604",4,"Residuals",12,4.07665996894497,0.339721664078747,NA,NA,"Raw_anova",236
"11605",5,"exp_env_factor",1,11.5187776246513,11.5187776246513,1.09406547941412e+33,3.92771175689998e-193,"NoError_anova",236
"11606",6,"gen_factor",1,0.0100706028466986,0.0100706028466986,9.56516332764601e+29,8.79518864307439e-175,"NoError_anova",236
"11607",7,"exp_env_factor:gen_factor",1,0.471151772501972,0.471151772501972,4.47504853949104e+31,8.38712271750371e-185,"NoError_anova",236
"11608",8,"Residuals",12,1.26341004351803e-31,1.05284170293169e-32,NA,NA,"NoError_anova",236
"11609",1,"exp_env_factor",1,5.98879045395316,5.98879045395316,43.9906116930657,2.42075515477194e-05,"Raw_anova",237
"11610",2,"gen_factor",1,2.32076659199162,2.32076659199162,17.0471721733313,0.00139844511206291,"Raw_anova",237
"11611",3,"exp_env_factor:gen_factor",1,1.61238397194823,1.61238397194823,11.8437533848387,0.00488116313792908,"Raw_anova",237
"11612",4,"Residuals",12,1.63365506142226,0.136137921785188,NA,NA,"Raw_anova",237
"11613",5,"exp_env_factor",1,6.36650534259917,6.36650534259917,1.51174324802849e+32,5.64327577839073e-188,"NoError_anova",237
"11614",6,"gen_factor",1,4.2973775278166,4.2973775278166,1.02042346818385e+32,5.96646188433705e-187,"NoError_anova",237
"11615",7,"exp_env_factor:gen_factor",1,1.33611712958423,1.33611712958423,3.17264486642138e+31,6.60496818549059e-184,"NoError_anova",237
"11616",8,"Residuals",12,5.05364017407211e-31,4.21136681172675e-32,NA,NA,"NoError_anova",237
"11617",1,"exp_env_factor",1,3.48634723563751,3.48634723563751,15.8247810270391,0.00183275670093871,"Raw_anova",238
"11618",2,"gen_factor",1,2.55767996288422,2.55767996288422,11.6094934366132,0.0051993947523109,"Raw_anova",238
"11619",3,"exp_env_factor:gen_factor",1,0.797894440745322,0.797894440745322,3.62170029376827,0.0812903054592273,"Raw_anova",238
"11620",4,"Residuals",12,2.64371221037223,0.220309350864352,NA,NA,"Raw_anova",238
"11621",5,"exp_env_factor",1,7.66859557391506,7.66859557391506,2.12077894582228e+32,7.40332951756533e-189,"NoError_anova",238
"11622",6,"gen_factor",1,4.2995698564599,4.2995698564599,1.1890622135152e+32,2.38326332917545e-187,"NoError_anova",238
"11623",7,"exp_env_factor:gen_factor",1,0.031834569625032,0.031834569625032,8.80396995242939e+29,1.44653247998575e-174,"NoError_anova",238
"11624",8,"Residuals",12,4.33912016470444e-31,3.61593347058704e-32,NA,NA,"NoError_anova",238
"11625",1,"exp_env_factor",1,2.08655105916989,2.08655105916989,6.94474687302785,0.0217622006705702,"Raw_anova",239
"11626",2,"gen_factor",1,1.82111051261235,1.82111051261235,6.06127105412617,0.02993062634068,"Raw_anova",239
"11627",3,"exp_env_factor:gen_factor",1,5.31028871461637,5.31028871461637,17.6744349406809,0.00122296217564119,"Raw_anova",239
"11628",4,"Residuals",12,3.60540321595942,0.300450267996618,NA,NA,"Raw_anova",239
"11629",5,"exp_env_factor",1,5.84315420791935,5.84315420791935,1.42215896426785e+33,8.14161648409043e-194,"NoError_anova",239
"11630",6,"gen_factor",1,1.31554266476821,1.31554266476821,3.20188502134899e+32,6.25122462401912e-190,"NoError_anova",239
"11631",7,"exp_env_factor:gen_factor",1,4.84130312731243,4.84130312731243,1.17831951652309e+33,2.51663987627626e-193,"NoError_anova",239
"11632",8,"Residuals",12,4.93038065763132e-32,4.1086505480261e-33,NA,NA,"NoError_anova",239
"11633",1,"exp_env_factor",1,7.25610242618588,7.25610242618588,27.3577598324319,0.00638165879423974,"Raw_anova",23
"11634",2,"gen_factor",1,0.013004108497433,0.013004108497433,0.0490295280044252,0.835605174015583,"Raw_anova",23
"11635",3,"exp_env_factor:gen_factor",1,0.0545496977777226,0.0545496977777226,0.205669303309315,0.673697285938703,"Raw_anova",23
"11636",4,"Residuals",4,1.06092055352923,0.265230138382308,NA,NA,"Raw_anova",23
"11637",5,"exp_env_factor",1,5.67457273693989,5.67457273693989,4.30132353219568e+32,3.24300060919141e-65,"NoError_anova",23
"11638",6,"gen_factor",1,0.256716011604254,0.256716011604254,1.94590619063994e+31,1.58455548441443e-62,"NoError_anova",23
"11639",7,"exp_env_factor:gen_factor",1,0.0687112514558497,0.0687112514558497,5.20830970920007e+30,2.21186006521281e-61,"NoError_anova",23
"11640",8,"Residuals",4,5.27704804762102e-32,1.31926201190526e-32,NA,NA,"NoError_anova",23
"11641",1,"exp_env_factor",1,9.70321170526528,9.70321170526528,43.8503307324576,2.45816727081785e-05,"Raw_anova",240
"11642",2,"gen_factor",1,0.621805016205363,0.621805016205363,2.81003408355099,0.11951284927978,"Raw_anova",240
"11643",3,"exp_env_factor:gen_factor",1,0.000927731034171634,0.000927731034171634,0.00419256158835698,0.949439221876057,"Raw_anova",240
"11644",4,"Residuals",12,2.65536287909903,0.221280239924919,NA,NA,"Raw_anova",240
"11645",5,"exp_env_factor",1,8.94017800377941,8.94017800377941,1.87432531583146e+33,1.55356587470211e-194,"NoError_anova",240
"11646",6,"gen_factor",1,3.0597622246806,3.0597622246806,6.41484967717555e+32,9.66675244609653e-192,"NoError_anova",240
"11647",7,"exp_env_factor:gen_factor",1,5.97715399964489e-05,5.97715399964489e-05,1.25312169997305e+28,1.73956233547674e-163,"NoError_anova",240
"11648",8,"Residuals",12,5.72377351675272e-32,4.7698112639606e-33,NA,NA,"NoError_anova",240
"11649",1,"exp_env_factor",1,0.0924948235490125,0.0924948235490125,0.514235644306553,0.487035210678743,"Raw_anova",241
"11650",2,"gen_factor",1,12.4644276475374,12.4644276475374,69.2974237509344,2.49678929778227e-06,"Raw_anova",241
"11651",3,"exp_env_factor:gen_factor",1,5.59253749562214,5.59253749562214,31.0923575182117,0.000120652557204198,"Raw_anova",241
"11652",4,"Residuals",12,2.15842268982521,0.179868557485434,NA,NA,"Raw_anova",241
"11653",5,"exp_env_factor",1,0.228148842869262,0.228148842869262,1.0627540551212e+30,4.6752288577042e-175,"NoError_anova",241
"11654",6,"gen_factor",1,10.8900479520936,10.8900479520936,5.07275972825502e+31,3.95306308513606e-185,"NoError_anova",241
"11655",7,"exp_env_factor:gen_factor",1,0.881803205037128,0.881803205037128,4.10758134990451e+30,1.40243408907267e-178,"NoError_anova",241
"11656",8,"Residuals",12,2.57612389361237e-30,2.14676991134364e-31,NA,NA,"NoError_anova",241
"11657",1,"exp_env_factor",1,4.36300000483508,4.36300000483508,16.0422321109495,0.00174505466908918,"Raw_anova",242
"11658",2,"gen_factor",1,10.3270490710391,10.3270490710391,37.9713312021957,4.85665892055931e-05,"Raw_anova",242
"11659",3,"exp_env_factor:gen_factor",1,0.322867468221568,0.322867468221568,1.18714528089504,0.297302935065761,"Raw_anova",242
"11660",4,"Residuals",12,3.26363561478991,0.271969634565826,NA,NA,"Raw_anova",242
"11661",5,"exp_env_factor",1,6.36905949190506,6.36905949190506,5.14921793023615e+31,3.61369805879947e-185,"NoError_anova",242
"11662",6,"gen_factor",1,5.62896728964041,5.62896728964041,4.55087275183537e+31,7.58283046104825e-185,"NoError_anova",242
"11663",7,"exp_env_factor:gen_factor",1,0.00197321845452947,0.00197321845452947,1.5952954842469e+28,4.08651111423181e-164,"NoError_anova",242
"11664",8,"Residuals",12,1.48427809695279e-30,1.23689841412732e-31,NA,NA,"NoError_anova",242
"11665",1,"exp_env_factor",1,0.31669195428209,0.31669195428209,2.52740684195206,0.137869089585461,"Raw_anova",243
"11666",2,"gen_factor",1,0.0320381531335763,0.0320381531335763,0.255685205571034,0.622259669017622,"Raw_anova",243
"11667",3,"exp_env_factor:gen_factor",1,9.60732676214488,9.60732676214488,76.6726879644234,1.47397645332717e-06,"Raw_anova",243
"11668",4,"Residuals",12,1.50363739952919,0.125303116627433,NA,NA,"Raw_anova",243
"11669",5,"exp_env_factor",1,1.79709925130825,1.79709925130825,7.28990062268995e+31,4.48817571711685e-186,"NoError_anova",243
"11670",6,"gen_factor",1,0.00385015357569781,0.00385015357569781,1.56180783718534e+29,4.641238784348e-170,"NoError_anova",243
"11671",7,"exp_env_factor:gen_factor",1,10.1990505951161,10.1990505951161,4.13722643477022e+32,1.34320949737722e-190,"NoError_anova",243
"11672",8,"Residuals",12,2.95822839457879e-31,2.46519032881566e-32,NA,NA,"NoError_anova",243
"11673",1,"exp_env_factor",1,5.06817296196776,5.06817296196776,16.6879358879033,0.0015121852929696,"Raw_anova",244
"11674",2,"gen_factor",1,3.79882049836362,3.79882049836362,12.5083483539464,0.00409550560020779,"Raw_anova",244
"11675",3,"exp_env_factor:gen_factor",1,2.39234110497704,2.39234110497704,7.8772439854444,0.0158477905883075,"Raw_anova",244
"11676",4,"Residuals",12,3.64443367664774,0.303702806387312,NA,NA,"Raw_anova",244
"11677",5,"exp_env_factor",1,8.20500817793569,8.20500817793569,3.6309237090808e+32,2.9396576540138e-190,"NoError_anova",244
"11678",6,"gen_factor",1,1.93742056509396,1.93742056509396,8.5735761765325e+31,1.69600619381604e-186,"NoError_anova",244
"11679",7,"exp_env_factor:gen_factor",1,1.85757125697035,1.85757125697035,8.22022278585658e+31,2.18322236398555e-186,"NoError_anova",244
"11680",8,"Residuals",12,2.71170936169723e-31,2.25975780141436e-32,NA,NA,"NoError_anova",244
"11681",1,"exp_env_factor",1,0.080527276097408,0.080527276097408,0.186449919907689,0.673544413897526,"Raw_anova",245
"11682",2,"gen_factor",1,1.37416680393479,1.37416680393479,3.18169573032028,0.0997551888082485,"Raw_anova",245
"11683",3,"exp_env_factor:gen_factor",1,9.45574783232205,9.45574783232205,21.8934938749343,0.000533138209702747,"Raw_anova",245
"11684",4,"Residuals",12,5.18277140396373,0.431897616996977,NA,NA,"Raw_anova",245
"11685",5,"exp_env_factor",1,0.106547698864005,0.106547698864005,8.9422513269777e+29,1.31740184940381e-174,"NoError_anova",245
"11686",6,"gen_factor",1,1.39464239381121,1.39464239381121,1.17048448063019e+31,2.61942242246497e-181,"NoError_anova",245
"11687",7,"exp_env_factor:gen_factor",1,10.4988099073248,10.4988099073248,8.811358464465e+31,1.43927002913477e-186,"NoError_anova",245
"11688",8,"Residuals",12,1.42981039071308e-30,1.19150865892757e-31,NA,NA,"NoError_anova",245
"11689",1,"exp_env_factor",1,1.7860286032904,1.7860286032904,14.5167049118448,0.00248386636311211,"Raw_anova",246
"11690",2,"gen_factor",1,11.9139207961692,11.9139207961692,96.8354438570874,4.25962366678437e-07,"Raw_anova",246
"11691",3,"exp_env_factor:gen_factor",1,2.13114198023016,2.13114198023016,17.3217602423894,0.00131822611519146,"Raw_anova",246
"11692",4,"Residuals",12,1.47639174107598,0.123032645089665,NA,NA,"Raw_anova",246
"11693",5,"exp_env_factor",1,2.49234463503619,2.49234463503619,6.06609057135213e+31,1.35190494719433e-185,"NoError_anova",246
"11694",6,"gen_factor",1,7.21579475956832,7.21579475956832,1.75624445915337e+32,2.2955655420061e-188,"NoError_anova",246
"11695",7,"exp_env_factor:gen_factor",1,2.29186060539548,2.29186060539548,5.5781346663725e+31,2.23596772896154e-185,"NoError_anova",246
"11696",8,"Residuals",12,4.93038065763133e-31,4.10865054802611e-32,NA,NA,"NoError_anova",246
"11697",1,"exp_env_factor",1,8.2576766125004,8.2576766125004,23.0823418888186,0.000430296898946722,"Raw_anova",247
"11698",2,"gen_factor",1,0.151265340453787,0.151265340453787,0.422825749678471,0.527783569616172,"Raw_anova",247
"11699",3,"exp_env_factor:gen_factor",1,3.52785737660088,3.52785737660088,9.86127380895766,0.00852769232673896,"Raw_anova",247
"11700",4,"Residuals",12,4.29298378073181,0.357748648394317,NA,NA,"Raw_anova",247
"11701",5,"exp_env_factor",1,6.94194574105927,6.94194574105927,8.44796321798936e+32,1.85305117724553e-192,"NoError_anova",247
"11702",6,"gen_factor",1,0.395392747613972,0.395392747613972,4.81171059685191e+31,5.42753344364498e-185,"NoError_anova",247
"11703",7,"exp_env_factor:gen_factor",1,4.66266151132676,4.66266151132676,5.67420063695465e+32,2.01823331364583e-191,"NoError_anova",247
"11704",8,"Residuals",12,9.86076131526265e-32,8.21730109605221e-33,NA,NA,"NoError_anova",247
"11705",1,"exp_env_factor",1,6.19226275835443,6.19226275835443,32.5690533306772,9.80544019814026e-05,"Raw_anova",248
"11706",2,"gen_factor",1,1.31420571533821,1.31420571533821,6.91224479655403,0.0220115978570375,"Raw_anova",248
"11707",3,"exp_env_factor:gen_factor",1,1.23560933112161,1.23560933112161,6.49885635858845,0.0254991952305583,"Raw_anova",248
"11708",4,"Residuals",12,2.2815263417639,0.190127195146992,NA,NA,"Raw_anova",248
"11709",5,"exp_env_factor",1,8.91623338756004,8.91623338756004,3.94565885865267e+32,1.78518117584196e-190,"NoError_anova",248
"11710",6,"gen_factor",1,2.42541720237568,2.42541720237568,1.07330847618167e+32,4.40607763264774e-187,"NoError_anova",248
"11711",7,"exp_env_factor:gen_factor",1,0.658349410064278,0.658349410064278,2.9133627048537e+31,1.10162088653337e-183,"NoError_anova",248
"11712",8,"Residuals",12,2.71170936169723e-31,2.25975780141436e-32,NA,NA,"NoError_anova",248
"11713",1,"exp_env_factor",1,2.74655019858577,2.74655019858577,7.24225254814492,0.0196282978251399,"Raw_anova",249
"11714",2,"gen_factor",1,14.4844094611539,14.4844094611539,38.1932765628788,4.72648976298709e-05,"Raw_anova",249
"11715",3,"exp_env_factor:gen_factor",1,1.16331646317115,1.16331646317115,3.0674959533011,0.105365350884502,"Raw_anova",249
"11716",4,"Residuals",12,4.55087725316503,0.379239771097086,NA,NA,"Raw_anova",249
"11717",5,"exp_env_factor",1,1.71450271849852,1.71450271849852,5.65818246559913e+31,2.05275826046799e-185,"NoError_anova",249
"11718",6,"gen_factor",1,10.0415090039902,10.0415090039902,3.31388743578607e+32,5.08596052113895e-190,"NoError_anova",249
"11719",7,"exp_env_factor:gen_factor",1,0.243988277511281,0.243988277511281,8.05207351805813e+30,2.47145729535166e-180,"NoError_anova",249
"11720",8,"Residuals",12,3.6361557350031e-31,3.03012977916925e-32,NA,NA,"NoError_anova",249
"11721",1,"exp_env_factor",1,0.868083251118169,0.868083251118169,3.3933143730298,0.139259683009203,"Raw_anova",24
"11722",2,"gen_factor",1,3.07730718292442,3.07730718292442,12.0291120472544,0.0256232202480369,"Raw_anova",24
"11723",3,"exp_env_factor:gen_factor",1,1.54938229915535,1.54938229915535,6.05649425705384,0.069616963047383,"Raw_anova",24
"11724",4,"Residuals",4,1.02328656374161,0.255821640935402,NA,NA,"Raw_anova",24
"11725",5,"exp_env_factor",1,1.25299390639141,1.25299390639141,9.13752292685309e+30,7.18611711974672e-62,"NoError_anova",24
"11726",6,"gen_factor",1,1.47476433244271,1.47476433244271,1.0754795239356e+31,5.18736679643973e-62,"NoError_anova",24
"11727",7,"exp_env_factor:gen_factor",1,3.27224176116588,3.27224176116588,2.38629924394215e+31,1.0536623043841e-62,"NoError_anova",24
"11728",8,"Residuals",4,5.48504848161485e-31,1.37126212040371e-31,NA,NA,"NoError_anova",24
"11729",1,"exp_env_factor",1,4.70135648672747,4.70135648672747,35.740499292266,6.42708103152789e-05,"Raw_anova",250
"11730",2,"gen_factor",1,1.02050409811222,1.02050409811222,7.75804304551318,0.0164867897365389,"Raw_anova",250
"11731",3,"exp_env_factor:gen_factor",1,7.71864128723944,7.71864128723944,58.6784036144988,5.84690852833654e-06,"Raw_anova",250
"11732",4,"Residuals",12,1.57849719388049,0.131541432823374,NA,NA,"Raw_anova",250
"11733",5,"exp_env_factor",1,5.71591875266122,5.71591875266122,2.31865210805337e+32,4.33496853168945e-189,"NoError_anova",250
"11734",6,"gen_factor",1,0.824043793293545,0.824043793293545,3.34271874938531e+31,4.82836925114935e-184,"NoError_anova",250
"11735",7,"exp_env_factor:gen_factor",1,5.46003745404523,5.46003745404523,2.2148543218845e+32,5.70595707550378e-189,"NoError_anova",250
"11736",8,"Residuals",12,2.95822839457879e-31,2.46519032881566e-32,NA,NA,"NoError_anova",250
"11737",1,"exp_env_factor",3,0.570844115562844,0.190281371854281,1.32327617120019,0.277744954529554,"Raw_anova",251
"11738",2,"gen_factor",3,20.6172147237833,6.87240490792776,47.7928531042142,1.87836527041139e-14,"Raw_anova",251
"11739",3,"exp_env_factor:gen_factor",9,47.7709458559001,5.30788287287779,36.9126775614149,1.35852585089189e-18,"Raw_anova",251
"11740",4,"Residuals",48,6.90219173275189,0.143795661098998,NA,NA,"Raw_anova",251
"11741",5,"exp_env_factor",3,0.477244998739458,0.159081666246486,2.42966090891709e+28,0,"NoError_anova",251
"11742",6,"gen_factor",3,14.3558876394342,4.78529587981139,7.30860231169887e+29,0,"NoError_anova",251
"11743",7,"exp_env_factor:gen_factor",9,45.1668673618263,5.01854081798071,7.66483827643581e+29,0,"NoError_anova",251
"11744",8,"Residuals",48,3.14279245791327e-28,6.5474842873193e-30,NA,NA,"NoError_anova",251
"11745",1,"exp_env_factor",3,0.0217046859486085,0.00723489531620284,0.0313854054830252,0.992426484158758,"Raw_anova",252
"11746",2,"gen_factor",3,61.4679277080827,20.4893092360276,88.8838401019635,1.30839815003721e-19,"Raw_anova",252
"11747",3,"exp_env_factor:gen_factor",9,2.10397540261776,0.233775044735306,1.01413002540592,0.442332717305931,"Raw_anova",252
"11748",4,"Residuals",48,11.0648554585525,0.230517822053178,NA,NA,"Raw_anova",252
"11749",5,"exp_env_factor",3,0.294797962671431,0.0982659875571437,8.28026840345087e+28,0,"NoError_anova",252
"11750",6,"gen_factor",3,59.6926400085109,19.8975466695036,1.67664347644062e+31,0,"NoError_anova",252
"11751",7,"exp_env_factor:gen_factor",9,0.0125620288176509,0.00139578097973899,1.17613850244466e+27,0,"NoError_anova",252
"11752",8,"Residuals",48,5.69639433520916e-29,1.18674881983524e-30,NA,NA,"NoError_anova",252
"11753",1,"exp_env_factor",3,10.0699281700056,3.3566427233352,17.356751486436,9.07124522065813e-08,"Raw_anova",253
"11754",2,"gen_factor",3,13.4892679683238,4.49642265610792,23.2504013839462,1.9410170163238e-09,"Raw_anova",253
"11755",3,"exp_env_factor:gen_factor",9,40.2154134257552,4.46837926952836,23.1053927751015,1.42176763590718e-14,"Raw_anova",253
"11756",4,"Residuals",48,9.28277684024,0.193391184171667,NA,NA,"Raw_anova",253
"11757",5,"exp_env_factor",3,10.5289674537026,3.50965581790087,1.93217676935498e+30,0,"NoError_anova",253
"11758",6,"gen_factor",3,12.7169733538764,4.23899111795882,2.33369896895498e+30,0,"NoError_anova",253
"11759",7,"exp_env_factor:gen_factor",9,36.7540591924209,4.08378435471344,2.24825272637474e+30,0,"NoError_anova",253
"11760",8,"Residuals",48,8.71884404838799e-29,1.81642584341416e-30,NA,NA,"NoError_anova",253
"11761",1,"exp_env_factor",3,38.8132760740931,12.9377586913644,53.4115779848329,2.50869907192794e-15,"Raw_anova",254
"11762",2,"gen_factor",3,9.34589337759073,3.11529779253024,12.8610352813869,2.72625590740656e-06,"Raw_anova",254
"11763",3,"exp_env_factor:gen_factor",9,17.0002538485625,1.88891709428473,7.79810824231976,5.73996433017673e-07,"Raw_anova",254
"11764",4,"Residuals",48,11.6269251090435,0.242227606438407,NA,NA,"Raw_anova",254
"11765",5,"exp_env_factor",3,36.5468884121407,12.1822961373802,2.3332564358064e+31,0,"NoError_anova",254
"11766",6,"gen_factor",3,9.00668441571828,3.00222813857276,5.7501213622528e+30,0,"NoError_anova",254
"11767",7,"exp_env_factor:gen_factor",9,14.4464271721411,1.60515857468234,3.0743355215077e+30,0,"NoError_anova",254
"11768",8,"Residuals",48,2.50615494131126e-29,5.22115612773178e-31,NA,NA,"NoError_anova",254
"11769",1,"exp_env_factor",3,8.2646836097188,2.75489453657293,13.6641285967688,1.43249481530262e-06,"Raw_anova",255
"11770",2,"gen_factor",3,26.1442580842402,8.71475269474672,43.2247042234112,1.10372103906341e-13,"Raw_anova",255
"11771",3,"exp_env_factor:gen_factor",9,35.0919084430993,3.89910093812215,19.3393307522254,3.81709399577499e-13,"Raw_anova",255
"11772",4,"Residuals",48,9.6775243894273,0.201615091446402,NA,NA,"Raw_anova",255
"11773",5,"exp_env_factor",3,8.68464232148734,2.89488077382911,9.06381786935771e+29,0,"NoError_anova",255
"11774",6,"gen_factor",3,21.1371595456633,7.04571984855444,2.20600178228915e+30,0,"NoError_anova",255
"11775",7,"exp_env_factor:gen_factor",9,30.1781981328493,3.35313312587214,1.04985974618965e+30,0,"NoError_anova",255
"11776",8,"Residuals",48,1.53306563687212e-28,3.19388674348358e-30,NA,NA,"NoError_anova",255
"11777",1,"exp_env_factor",3,17.0181440667394,5.67271468891314,16.684565568866,1.46555295243681e-07,"Raw_anova",256
"11778",2,"gen_factor",3,46.0003363788431,15.3334454596144,45.0986679565553,5.25397130985258e-14,"Raw_anova",256
"11779",3,"exp_env_factor:gen_factor",9,2.90735767809649,0.323039742010722,0.95012318660435,0.491943369390003,"Raw_anova",256
"11780",4,"Residuals",48,16.3198918152195,0.339997746150407,NA,NA,"Raw_anova",256
"11781",5,"exp_env_factor",3,19.4357735883114,6.4785911961038,7.66185588997093e+30,0,"NoError_anova",256
"11782",6,"gen_factor",3,40.0603032239529,13.3534344079843,1.57923361689629e+31,0,"NoError_anova",256
"11783",7,"exp_env_factor:gen_factor",9,0.503923187735682,0.0559914653039647,6.62178744177102e+28,0,"NoError_anova",256
"11784",8,"Residuals",48,4.05870825396277e-29,8.45564219575577e-31,NA,NA,"NoError_anova",256
"11785",1,"exp_env_factor",3,18.7187877734628,6.2395959244876,19.0449688834146,2.83021835832632e-08,"Raw_anova",257
"11786",2,"gen_factor",3,16.7488708569638,5.58295695232128,17.0407255087009,1.13528518039558e-07,"Raw_anova",257
"11787",3,"exp_env_factor:gen_factor",9,29.2084217269542,3.24538019188381,9.9057960671312,2.16586958073824e-08,"Raw_anova",257
"11788",4,"Residuals",48,15.7259697408183,0.327624369600382,NA,NA,"Raw_anova",257
"11789",5,"exp_env_factor",3,11.4453401300871,3.8151133766957,3.0195476413916e+30,0,"NoError_anova",257
"11790",6,"gen_factor",3,20.8050161579576,6.93500538598588,5.4888484531562e+30,0,"NoError_anova",257
"11791",7,"exp_env_factor:gen_factor",9,27.7496437119553,3.08329374577281,2.44033438550897e+30,0,"NoError_anova",257
"11792",8,"Residuals",48,6.06466477200531e-29,1.26347182750111e-30,NA,NA,"NoError_anova",257
"11793",1,"exp_env_factor",3,13.6326490490586,4.54421634968621,18.064295411496,5.5298244705184e-08,"Raw_anova",258
"11794",2,"gen_factor",3,14.0670376795748,4.68901255985827,18.639893339441,3.72397258808011e-08,"Raw_anova",258
"11795",3,"exp_env_factor:gen_factor",9,44.4032558476305,4.93369509418117,19.6125621654637,2.95996904042556e-13,"Raw_anova",258
"11796",4,"Residuals",48,12.0747795480651,0.251557907251356,NA,NA,"Raw_anova",258
"11797",5,"exp_env_factor",3,22.9267887644104,7.64226292147014,6.15659275387874e+30,0,"NoError_anova",258
"11798",6,"gen_factor",3,3.29259462621812,1.09753154207271,8.84169362989979e+29,0,"NoError_anova",258
"11799",7,"exp_env_factor:gen_factor",9,33.7806166093715,3.75340184548572,3.02373352523537e+30,0,"NoError_anova",258
"11800",8,"Residuals",48,5.95830575279581e-29,1.24131369849913e-30,NA,NA,"NoError_anova",258
"11801",1,"exp_env_factor",3,3.35558409834981,1.11852803278327,5.16770201293685,0.00355275779630555,"Raw_anova",259
"11802",2,"gen_factor",3,3.88115248717555,1.29371749572518,5.9770933860234,0.00151271801282833,"Raw_anova",259
"11803",3,"exp_env_factor:gen_factor",9,64.1638270102774,7.12931411225305,32.9380845262086,1.38363921035013e-17,"Raw_anova",259
"11804",4,"Residuals",48,10.3894043114697,0.21644592315562,NA,NA,"Raw_anova",259
"11805",5,"exp_env_factor",3,4.67590959982991,1.55863653327664,1.22587976832588e+30,0,"NoError_anova",259
"11806",6,"gen_factor",3,3.0139368354464,1.00464561181547,7.9016159545092e+29,0,"NoError_anova",259
"11807",7,"exp_env_factor:gen_factor",9,52.3101535647237,5.8122392849693,4.57137144933594e+30,0,"NoError_anova",259
"11808",8,"Residuals",48,6.10292750809068e-29,1.27144323085222e-30,NA,NA,"NoError_anova",259
"11809",1,"exp_env_factor",1,5.0001978585317,5.0001978585317,96.9280305637594,0.000596976294260375,"Raw_anova",25
"11810",2,"gen_factor",1,0.00923367292929171,0.00923367292929171,0.178993263312376,0.693994975066008,"Raw_anova",25
"11811",3,"exp_env_factor:gen_factor",1,1.9785713284389,1.9785713284389,38.3542866945307,0.00345595932014572,"Raw_anova",25
"11812",4,"Residuals",4,0.206346825761308,0.0515867064403271,NA,NA,"Raw_anova",25
"11813",5,"exp_env_factor",1,2.29684432828167,2.29684432828167,3.72684299696265e+31,4.31985386742741e-63,"NoError_anova",25
"11814",6,"gen_factor",1,2.62679274348848,2.62679274348848,4.26221490938667e+31,3.3027869697266e-63,"NoError_anova",25
"11815",7,"exp_env_factor:gen_factor",1,1.07636292822984,1.07636292822984,1.74649870340349e+31,1.96704690187702e-62,"NoError_anova",25
"11816",8,"Residuals",4,2.46519032881566e-31,6.16297582203915e-32,NA,NA,"NoError_anova",25
"11817",1,"exp_env_factor",3,28.0299133937393,9.34330446457975,45.6068251067397,4.31279192018079e-14,"Raw_anova",260
"11818",2,"gen_factor",3,28.7657821631816,9.58859405439385,46.8041401964453,2.72585575283426e-14,"Raw_anova",260
"11819",3,"exp_env_factor:gen_factor",9,2.94892970734822,0.327658856372024,1.59937848690296,0.142436812143103,"Raw_anova",260
"11820",4,"Residuals",48,9.83358550502462,0.204866364688013,NA,NA,"Raw_anova",260
"11821",5,"exp_env_factor",3,28.59714848673,9.53238282891001,2.02318461990117e+31,0,"NoError_anova",260
"11822",6,"gen_factor",3,31.0311282555466,10.3437094185155,2.19538327235442e+31,0,"NoError_anova",260
"11823",7,"exp_env_factor:gen_factor",9,0.371723257723332,0.0413025841914813,8.76619777008403e+28,0,"NoError_anova",260
"11824",8,"Residuals",48,2.26155522974484e-29,4.71157339530174e-31,NA,NA,"NoError_anova",260
"11825",1,"exp_env_factor",3,30.2084648656876,10.0694882885625,39.63268939527,4.89823700733103e-13,"Raw_anova",261
"11826",2,"gen_factor",3,24.5807394233181,8.19357980777272,32.2492657274016,1.44917013354085e-11,"Raw_anova",261
"11827",3,"exp_env_factor:gen_factor",9,20.7262583422123,2.30291759357914,9.06409691075315,7.62688650358647e-08,"Raw_anova",261
"11828",4,"Residuals",48,12.1953731938435,0.25407027487174,NA,NA,"Raw_anova",261
"11829",5,"exp_env_factor",3,21.1291773707079,7.04305912356931,3.57217631877355e+30,0,"NoError_anova",261
"11830",6,"gen_factor",3,21.7257806655592,7.24192688851972,3.67304026270183e+30,0,"NoError_anova",261
"11831",7,"exp_env_factor:gen_factor",9,17.1450419637329,1.90500466263699,9.66201251988976e+29,0,"NoError_anova",261
"11832",8,"Residuals",48,9.46389001446034e-29,1.97164375301257e-30,NA,NA,"NoError_anova",261
"11833",1,"exp_env_factor",3,25.3762948665708,8.4587649555236,23.5492059143016,1.62193883248178e-09,"Raw_anova",262
"11834",2,"gen_factor",3,17.3082199232556,5.7694066410852,16.0620310067292,2.30497565556635e-07,"Raw_anova",262
"11835",3,"exp_env_factor:gen_factor",9,17.7055259051576,1.96728065612863,5.47691034163836,3.6581612014908e-05,"Raw_anova",262
"11836",4,"Residuals",48,17.2413761781476,0.359195337044743,NA,NA,"Raw_anova",262
"11837",5,"exp_env_factor",3,24.3765439140456,8.12551463801522,2.28022882426119e+31,0,"NoError_anova",262
