"","row","n_pop","sample_size","std_dev","n_env","delta_env","delta_gen","interaction","replicate","env_scenario","seed","total_samples"
"25978",33997,8,16,0.5,2,0.458568090384234,-0.737105925099367,0.5,7,2,77959078,256
"25979",33998,8,16,0.5,2,0.747659647892092,-0.737105925099367,0.5,7,2,98055509,256
"25980",33999,8,16,0.5,2,0.742520580555212,-0.737105925099367,0.5,7,2,15115356,256
"25981",34000,8,16,0.5,2,0.774156237085428,-0.737105925099367,0.5,7,2,15778496,256
"25982",34001,8,16,0.5,2,0.284699274788502,0.405253089221052,0.5,7,2,68437662,256
"25983",34002,8,16,0.5,2,0.158634696850481,0.405253089221052,0.5,7,2,20992034,256
"25984",34003,8,16,0.5,2,0.377631384217944,0.405253089221052,0.5,7,2,19817049,256
"25985",34004,8,16,0.5,2,0.311866211467099,0.405253089221052,0.5,7,2,72256819,256
"25986",34005,8,16,0.5,2,0.458568090384234,0.405253089221052,0.5,7,2,36367381,256
"25987",34006,8,16,0.5,2,0.747659647892092,0.405253089221052,0.5,7,2,92725406,256
"25988",34007,8,16,0.5,2,0.742520580555212,0.405253089221052,0.5,7,2,98656273,256
"25989",34008,8,16,0.5,2,0.774156237085428,0.405253089221052,0.5,7,2,38656511,256
"25990",34009,8,16,0.5,2,0.284699274788502,-0.308337658519056,0.5,7,2,16971247,256
"25991",34010,8,16,0.5,2,0.158634696850481,-0.308337658519056,0.5,7,2,82414800,256
"25992",34011,8,16,0.5,2,0.377631384217944,-0.308337658519056,0.5,7,2,3023998,256
"25993",34012,8,16,0.5,2,0.311866211467099,-0.308337658519056,0.5,7,2,13544438,256
"25994",34013,8,16,0.5,2,0.458568090384234,-0.308337658519056,0.5,7,2,4747413,256
"25995",34014,8,16,0.5,2,0.747659647892092,-0.308337658519056,0.5,7,2,11307553,256
"25996",34015,8,16,0.5,2,0.742520580555212,-0.308337658519056,0.5,7,2,61122499,256
"25997",34016,8,16,0.5,2,0.774156237085428,-0.308337658519056,0.5,7,2,54976807,256
"25998",34017,8,16,0.5,2,0.284699274788502,0.205873270818074,0.5,7,2,24563080,256
"25999",34018,8,16,0.5,2,0.158634696850481,0.205873270818074,0.5,7,2,21216907,256
"26000",34019,8,16,0.5,2,0.377631384217944,0.205873270818074,0.5,7,2,64241744,256
"26001",34020,8,16,0.5,2,0.311866211467099,0.205873270818074,0.5,7,2,74687185,256
"26002",34021,8,16,0.5,2,0.458568090384234,0.205873270818074,0.5,7,2,46303983,256
"26003",34022,8,16,0.5,2,0.747659647892092,0.205873270818074,0.5,7,2,83814911,256
"26004",34023,8,16,0.5,2,0.742520580555212,0.205873270818074,0.5,7,2,2858572,256
"26005",34024,8,16,0.5,2,0.774156237085428,0.205873270818074,0.5,7,2,12883544,256
"26006",34025,8,16,0.5,2,0.284699274788502,0.588034545566391,0.5,7,2,56935880,256
"26007",34026,8,16,0.5,2,0.158634696850481,0.588034545566391,0.5,7,2,54827953,256
"26008",34027,8,16,0.5,2,0.377631384217944,0.588034545566391,0.5,7,2,80683675,256
"26009",34028,8,16,0.5,2,0.311866211467099,0.588034545566391,0.5,7,2,43570308,256
"26010",34029,8,16,0.5,2,0.458568090384234,0.588034545566391,0.5,7,2,32123051,256
"26011",34030,8,16,0.5,2,0.747659647892092,0.588034545566391,0.5,7,2,6885500,256
"26012",34031,8,16,0.5,2,0.742520580555212,0.588034545566391,0.5,7,2,3063857,256
"26013",34032,8,16,0.5,2,0.774156237085428,0.588034545566391,0.5,7,2,96704389,256
"26014",34033,8,16,0.5,2,0.284699274788502,-0.11512723836711,8,7,2,34907404,256
"26015",34034,8,16,0.5,2,0.158634696850481,-0.11512723836711,8,7,2,30520381,256
"26016",34035,8,16,0.5,2,0.377631384217944,-0.11512723836711,8,7,2,78364759,256
"26017",34036,8,16,0.5,2,0.311866211467099,-0.11512723836711,8,7,2,75615282,256
"26018",34037,8,16,0.5,2,0.458568090384234,-0.11512723836711,8,7,2,53716953,256
"26019",34038,8,16,0.5,2,0.747659647892092,-0.11512723836711,8,7,2,232593,256
"26020",34039,8,16,0.5,2,0.742520580555212,-0.11512723836711,8,7,2,69377517,256
"26021",34040,8,16,0.5,2,0.774156237085428,-0.11512723836711,8,7,2,81206290,256
"26022",34041,8,16,0.5,2,0.284699274788502,-0.737105925099367,8,7,2,76420445,256
"26023",34042,8,16,0.5,2,0.158634696850481,-0.737105925099367,8,7,2,33008710,256
"26024",34043,8,16,0.5,2,0.377631384217944,-0.737105925099367,8,7,2,87251272,256
"26025",34044,8,16,0.5,2,0.311866211467099,-0.737105925099367,8,7,2,40627894,256
"26026",34045,8,16,0.5,2,0.458568090384234,-0.737105925099367,8,7,2,61480717,256
"26027",34046,8,16,0.5,2,0.747659647892092,-0.737105925099367,8,7,2,11150247,256
"26028",34047,8,16,0.5,2,0.742520580555212,-0.737105925099367,8,7,2,54799479,256
"26029",34048,8,16,0.5,2,0.774156237085428,-0.737105925099367,8,7,2,20605867,256
"26030",34049,8,16,0.5,2,0.284699274788502,0.405253089221052,8,7,2,34348976,256
"26031",34050,8,16,0.5,2,0.158634696850481,0.405253089221052,8,7,2,72796232,256
"26032",34051,8,16,0.5,2,0.377631384217944,0.405253089221052,8,7,2,60135015,256
"26033",34052,8,16,0.5,2,0.311866211467099,0.405253089221052,8,7,2,79034649,256
"26034",34053,8,16,0.5,2,0.458568090384234,0.405253089221052,8,7,2,46586416,256
"26035",34054,8,16,0.5,2,0.747659647892092,0.405253089221052,8,7,2,60661458,256
"26036",34055,8,16,0.5,2,0.742520580555212,0.405253089221052,8,7,2,64089862,256
"26037",34056,8,16,0.5,2,0.774156237085428,0.405253089221052,8,7,2,42776863,256
"26038",34057,8,16,0.5,2,0.284699274788502,-0.308337658519056,8,7,2,70635048,256
"26039",34058,8,16,0.5,2,0.158634696850481,-0.308337658519056,8,7,2,35587560,256
"26040",34059,8,16,0.5,2,0.377631384217944,-0.308337658519056,8,7,2,91573686,256
"26041",34060,8,16,0.5,2,0.311866211467099,-0.308337658519056,8,7,2,71775313,256
"26042",34061,8,16,0.5,2,0.458568090384234,-0.308337658519056,8,7,2,30598191,256
"26043",34062,8,16,0.5,2,0.747659647892092,-0.308337658519056,8,7,2,94984983,256
"26044",34063,8,16,0.5,2,0.742520580555212,-0.308337658519056,8,7,2,66989566,256
"26045",34064,8,16,0.5,2,0.774156237085428,-0.308337658519056,8,7,2,25803466,256
"26046",34065,8,16,0.5,2,0.284699274788502,0.205873270818074,8,7,2,58567973,256
"26047",34066,8,16,0.5,2,0.158634696850481,0.205873270818074,8,7,2,94887056,256
"26048",34067,8,16,0.5,2,0.377631384217944,0.205873270818074,8,7,2,85489398,256
"26049",34068,8,16,0.5,2,0.311866211467099,0.205873270818074,8,7,2,96628577,256
"26050",34069,8,16,0.5,2,0.458568090384234,0.205873270818074,8,7,2,79641508,256
"26051",34070,8,16,0.5,2,0.747659647892092,0.205873270818074,8,7,2,1852693,256
"26052",34071,8,16,0.5,2,0.742520580555212,0.205873270818074,8,7,2,22959268,256
"26053",34072,8,16,0.5,2,0.774156237085428,0.205873270818074,8,7,2,39639028,256
"26054",34073,8,16,0.5,2,0.284699274788502,0.588034545566391,8,7,2,28169302,256
"26055",34074,8,16,0.5,2,0.158634696850481,0.588034545566391,8,7,2,99624442,256
"26056",34075,8,16,0.5,2,0.377631384217944,0.588034545566391,8,7,2,36521339,256
"26057",34076,8,16,0.5,2,0.311866211467099,0.588034545566391,8,7,2,53541439,256
"26058",34077,8,16,0.5,2,0.458568090384234,0.588034545566391,8,7,2,99194213,256
"26059",34078,8,16,0.5,2,0.747659647892092,0.588034545566391,8,7,2,84878471,256
"26060",34079,8,16,0.5,2,0.742520580555212,0.588034545566391,8,7,2,7913865,256
"26061",34080,8,16,0.5,2,0.774156237085428,0.588034545566391,8,7,2,82378450,256
"26062",34177,4,2,1,2,0.170537714199703,-0.577750122978835,0.5,7,2,70426641,16
"26063",34178,4,2,1,2,-0.0171072933379391,-0.577750122978835,0.5,7,2,16364153,16
"26064",34179,4,2,1,2,0.46547905555828,-0.577750122978835,0.5,7,2,81807254,16
"26065",34180,4,2,1,2,0.438329511804561,-0.577750122978835,0.5,7,2,6402042,16
"26066",34181,4,2,1,2,0.809943038551147,-0.577750122978835,0.5,7,2,14378833,16
"26067",34182,4,2,1,2,0.777063865347902,-0.577750122978835,0.5,7,2,72063859,16
"26068",34183,4,2,1,2,0.713864837110864,-0.577750122978835,0.5,7,2,39883016,16
"26069",34184,4,2,1,2,0.698112016679204,-0.577750122978835,0.5,7,2,27996807,16
"26070",34185,4,2,1,2,0.170537714199703,-0.928065789401201,0.5,7,2,80279171,16
"26071",34186,4,2,1,2,-0.0171072933379391,-0.928065789401201,0.5,7,2,37812897,16
"26072",34187,4,2,1,2,0.46547905555828,-0.928065789401201,0.5,7,2,82773388,16
"26073",34188,4,2,1,2,0.438329511804561,-0.928065789401201,0.5,7,2,81981952,16
"26074",34189,4,2,1,2,0.809943038551147,-0.928065789401201,0.5,7,2,69970875,16
"26075",34190,4,2,1,2,0.777063865347902,-0.928065789401201,0.5,7,2,42418121,16
"26076",34191,4,2,1,2,0.713864837110864,-0.928065789401201,0.5,7,2,21846159,16
"26077",34192,4,2,1,2,0.698112016679204,-0.928065789401201,0.5,7,2,91451337,16
"26078",34193,4,2,1,2,0.170537714199703,-0.866232219480607,0.5,7,2,39708281,16
"26079",34194,4,2,1,2,-0.0171072933379391,-0.866232219480607,0.5,7,2,17880723,16
"26080",34195,4,2,1,2,0.46547905555828,-0.866232219480607,0.5,7,2,53792191,16
"26081",34196,4,2,1,2,0.438329511804561,-0.866232219480607,0.5,7,2,46600095,16
"26082",34197,4,2,1,2,0.809943038551147,-0.866232219480607,0.5,7,2,15780897,16
"26083",34198,4,2,1,2,0.777063865347902,-0.866232219480607,0.5,7,2,71316607,16
"26084",34199,4,2,1,2,0.713864837110864,-0.866232219480607,0.5,7,2,41352510,16
"26085",34200,4,2,1,2,0.698112016679204,-0.866232219480607,0.5,7,2,90873580,16
"26086",34201,4,2,1,2,0.170537714199703,-0.27876480101583,0.5,7,2,57224620,16
"26087",34202,4,2,1,2,-0.0171072933379391,-0.27876480101583,0.5,7,2,13803193,16
"26088",34203,4,2,1,2,0.46547905555828,-0.27876480101583,0.5,7,2,84401777,16
"26089",34204,4,2,1,2,0.438329511804561,-0.27876480101583,0.5,7,2,45745275,16
"26090",34205,4,2,1,2,0.809943038551147,-0.27876480101583,0.5,7,2,53020882,16
"26091",34206,4,2,1,2,0.777063865347902,-0.27876480101583,0.5,7,2,71775305,16
"26092",34207,4,2,1,2,0.713864837110864,-0.27876480101583,0.5,7,2,11221123,16
"26093",34208,4,2,1,2,0.698112016679204,-0.27876480101583,0.5,7,2,21917105,16
"26094",34209,4,2,1,2,0.170537714199703,0.122329320808423,0.5,7,2,7041479,16
"26095",34210,4,2,1,2,-0.0171072933379391,0.122329320808423,0.5,7,2,48466743,16
"26096",34211,4,2,1,2,0.46547905555828,0.122329320808423,0.5,7,2,25280181,16
"26097",34212,4,2,1,2,0.438329511804561,0.122329320808423,0.5,7,2,86252145,16
"26098",34213,4,2,1,2,0.809943038551147,0.122329320808423,0.5,7,2,91661841,16
"26099",34214,4,2,1,2,0.777063865347902,0.122329320808423,0.5,7,2,64472511,16
"26100",34215,4,2,1,2,0.713864837110864,0.122329320808423,0.5,7,2,16529756,16
"26101",34216,4,2,1,2,0.698112016679204,0.122329320808423,0.5,7,2,96153185,16
"26102",34217,4,2,1,2,0.170537714199703,1.21739131417498,0.5,7,2,72988475,16
"26103",34218,4,2,1,2,-0.0171072933379391,1.21739131417498,0.5,7,2,22269222,16
"26104",34219,4,2,1,2,0.46547905555828,1.21739131417498,0.5,7,2,40149865,16
"26105",34220,4,2,1,2,0.438329511804561,1.21739131417498,0.5,7,2,28619138,16
"26106",34221,4,2,1,2,0.809943038551147,1.21739131417498,0.5,7,2,39007090,16
"26107",34222,4,2,1,2,0.777063865347902,1.21739131417498,0.5,7,2,82573038,16
"26108",34223,4,2,1,2,0.713864837110864,1.21739131417498,0.5,7,2,40163356,16
"26109",34224,4,2,1,2,0.698112016679204,1.21739131417498,0.5,7,2,80145025,16
"26110",34225,4,2,1,2,0.170537714199703,-0.577750122978835,4,7,2,32675781,16
"26111",34226,4,2,1,2,-0.0171072933379391,-0.577750122978835,4,7,2,11407161,16
"26112",34227,4,2,1,2,0.46547905555828,-0.577750122978835,4,7,2,2157586,16
"26113",34228,4,2,1,2,0.438329511804561,-0.577750122978835,4,7,2,51911376,16
"26114",34229,4,2,1,2,0.809943038551147,-0.577750122978835,4,7,2,78972463,16
"26115",34230,4,2,1,2,0.777063865347902,-0.577750122978835,4,7,2,19531396,16
"26116",34231,4,2,1,2,0.713864837110864,-0.577750122978835,4,7,2,65476188,16
"26117",34232,4,2,1,2,0.698112016679204,-0.577750122978835,4,7,2,1964819,16
"26118",34233,4,2,1,2,0.170537714199703,-0.928065789401201,4,7,2,96003447,16
"26119",34234,4,2,1,2,-0.0171072933379391,-0.928065789401201,4,7,2,4818602,16
"26120",34235,4,2,1,2,0.46547905555828,-0.928065789401201,4,7,2,26349779,16
"26121",34236,4,2,1,2,0.438329511804561,-0.928065789401201,4,7,2,70872051,16
"26122",34237,4,2,1,2,0.809943038551147,-0.928065789401201,4,7,2,92499379,16
"26123",34238,4,2,1,2,0.777063865347902,-0.928065789401201,4,7,2,26554899,16
"26124",34239,4,2,1,2,0.713864837110864,-0.928065789401201,4,7,2,85773253,16
"26125",34240,4,2,1,2,0.698112016679204,-0.928065789401201,4,7,2,81420720,16
"26126",34241,4,2,1,2,0.170537714199703,-0.866232219480607,4,7,2,74202689,16
"26127",34242,4,2,1,2,-0.0171072933379391,-0.866232219480607,4,7,2,65514540,16
"26128",34243,4,2,1,2,0.46547905555828,-0.866232219480607,4,7,2,5793439,16
"26129",34244,4,2,1,2,0.438329511804561,-0.866232219480607,4,7,2,50194916,16
"26130",34245,4,2,1,2,0.809943038551147,-0.866232219480607,4,7,2,2648668,16
"26131",34246,4,2,1,2,0.777063865347902,-0.866232219480607,4,7,2,33995877,16
"26132",34247,4,2,1,2,0.713864837110864,-0.866232219480607,4,7,2,34192729,16
"26133",34248,4,2,1,2,0.698112016679204,-0.866232219480607,4,7,2,43604038,16
"26134",34249,4,2,1,2,0.170537714199703,-0.27876480101583,4,7,2,29567411,16
"26135",34250,4,2,1,2,-0.0171072933379391,-0.27876480101583,4,7,2,15366679,16
"26136",34251,4,2,1,2,0.46547905555828,-0.27876480101583,4,7,2,43200182,16
"26137",34252,4,2,1,2,0.438329511804561,-0.27876480101583,4,7,2,7141664,16
"26138",34253,4,2,1,2,0.809943038551147,-0.27876480101583,4,7,2,7586426,16
"26139",34254,4,2,1,2,0.777063865347902,-0.27876480101583,4,7,2,56204413,16
"26140",34255,4,2,1,2,0.713864837110864,-0.27876480101583,4,7,2,25188438,16
"26141",34256,4,2,1,2,0.698112016679204,-0.27876480101583,4,7,2,71889454,16
"26142",34257,4,2,1,2,0.170537714199703,0.122329320808423,4,7,2,87669109,16
"26143",34258,4,2,1,2,-0.0171072933379391,0.122329320808423,4,7,2,76194911,16
"26144",34259,4,2,1,2,0.46547905555828,0.122329320808423,4,7,2,7823707,16
"26145",34260,4,2,1,2,0.438329511804561,0.122329320808423,4,7,2,48818097,16
"26146",34261,4,2,1,2,0.809943038551147,0.122329320808423,4,7,2,99645812,16
"26147",34262,4,2,1,2,0.777063865347902,0.122329320808423,4,7,2,71829284,16
"26148",34263,4,2,1,2,0.713864837110864,0.122329320808423,4,7,2,24355164,16
"26149",34264,4,2,1,2,0.698112016679204,0.122329320808423,4,7,2,7582993,16
"26150",34265,4,2,1,2,0.170537714199703,1.21739131417498,4,7,2,54230214,16
"26151",34266,4,2,1,2,-0.0171072933379391,1.21739131417498,4,7,2,83021779,16
"26152",34267,4,2,1,2,0.46547905555828,1.21739131417498,4,7,2,69143622,16
"26153",34268,4,2,1,2,0.438329511804561,1.21739131417498,4,7,2,62746625,16
"26154",34269,4,2,1,2,0.809943038551147,1.21739131417498,4,7,2,89212870,16
"26155",34270,4,2,1,2,0.777063865347902,1.21739131417498,4,7,2,96850867,16
"26156",34271,4,2,1,2,0.713864837110864,1.21739131417498,4,7,2,69653002,16
"26157",34272,4,2,1,2,0.698112016679204,1.21739131417498,4,7,2,71292457,16
"26158",34273,8,2,1,2,0.31388645507035,-0.754731700431347,0.5,7,2,94549374,32
"26159",34274,8,2,1,2,-0.0356808930236652,-0.754731700431347,0.5,7,2,63057539,32
"26160",34275,8,2,1,2,0.456724658236959,-0.754731700431347,0.5,7,2,2547067,32
"26161",34276,8,2,1,2,0.248229835719848,-0.754731700431347,0.5,7,2,75485062,32
"26162",34277,8,2,1,2,0.568287875138594,-0.754731700431347,0.5,7,2,1143237,32
"26163",34278,8,2,1,2,0.684637575039639,-0.754731700431347,0.5,7,2,77567133,32
"26164",34279,8,2,1,2,0.872472260529192,-0.754731700431347,0.5,7,2,14164842,32
"26165",34280,8,2,1,2,0.72971429314774,-0.754731700431347,0.5,7,2,55264458,32
"26166",34281,8,2,1,2,0.31388645507035,-0.27713776112265,0.5,7,2,42505448,32
"26167",34282,8,2,1,2,-0.0356808930236652,-0.27713776112265,0.5,7,2,72350769,32
"26168",34283,8,2,1,2,0.456724658236959,-0.27713776112265,0.5,7,2,62666173,32
"26169",34284,8,2,1,2,0.248229835719848,-0.27713776112265,0.5,7,2,56968876,32
"26170",34285,8,2,1,2,0.568287875138594,-0.27713776112265,0.5,7,2,81308277,32
"26171",34286,8,2,1,2,0.684637575039639,-0.27713776112265,0.5,7,2,38590406,32
"26172",34287,8,2,1,2,0.872472260529192,-0.27713776112265,0.5,7,2,74099971,32
"26173",34288,8,2,1,2,0.72971429314774,-0.27713776112265,0.5,7,2,62050029,32
"26174",34289,8,2,1,2,0.31388645507035,0.0744572875679019,0.5,7,2,54859965,32
"26175",34290,8,2,1,2,-0.0356808930236652,0.0744572875679019,0.5,7,2,44646704,32
"26176",34291,8,2,1,2,0.456724658236959,0.0744572875679019,0.5,7,2,69491416,32
"26177",34292,8,2,1,2,0.248229835719848,0.0744572875679019,0.5,7,2,31930855,32
"26178",34293,8,2,1,2,0.568287875138594,0.0744572875679019,0.5,7,2,48783916,32
"26179",34294,8,2,1,2,0.684637575039639,0.0744572875679019,0.5,7,2,1455933,32
"26180",34295,8,2,1,2,0.872472260529192,0.0744572875679019,0.5,7,2,29147347,32
"26181",34296,8,2,1,2,0.72971429314774,0.0744572875679019,0.5,7,2,27992876,32
"26182",34297,8,2,1,2,0.31388645507035,0.312769016943277,0.5,7,2,52321320,32
"26183",34298,8,2,1,2,-0.0356808930236652,0.312769016943277,0.5,7,2,80663491,32
"26184",34299,8,2,1,2,0.456724658236959,0.312769016943277,0.5,7,2,12224695,32
"26185",34300,8,2,1,2,0.248229835719848,0.312769016943277,0.5,7,2,90402387,32
"26186",34301,8,2,1,2,0.568287875138594,0.312769016943277,0.5,7,2,62276202,32
"26187",34302,8,2,1,2,0.684637575039639,0.312769016943277,0.5,7,2,23613705,32
"26188",34303,8,2,1,2,0.872472260529192,0.312769016943277,0.5,7,2,39720917,32
"26189",34304,8,2,1,2,0.72971429314774,0.312769016943277,0.5,7,2,685330,32
"26190",34305,8,2,1,2,0.31388645507035,0.222997874496189,0.5,7,2,42397181,32
"26191",34306,8,2,1,2,-0.0356808930236652,0.222997874496189,0.5,7,2,65926381,32
"26192",34307,8,2,1,2,0.456724658236959,0.222997874496189,0.5,7,2,36861727,32
"26193",34308,8,2,1,2,0.248229835719848,0.222997874496189,0.5,7,2,87413159,32
"26194",34309,8,2,1,2,0.568287875138594,0.222997874496189,0.5,7,2,65389382,32
"26195",34310,8,2,1,2,0.684637575039639,0.222997874496189,0.5,7,2,95623198,32
"26196",34311,8,2,1,2,0.872472260529192,0.222997874496189,0.5,7,2,99686960,32
"26197",34312,8,2,1,2,0.72971429314774,0.222997874496189,0.5,7,2,20840364,32
"26198",34313,8,2,1,2,0.31388645507035,0.0445695369537352,0.5,7,2,86997440,32
"26199",34314,8,2,1,2,-0.0356808930236652,0.0445695369537352,0.5,7,2,64695706,32
"26200",34315,8,2,1,2,0.456724658236959,0.0445695369537352,0.5,7,2,20024667,32
"26201",34316,8,2,1,2,0.248229835719848,0.0445695369537352,0.5,7,2,2069164,32
"26202",34317,8,2,1,2,0.568287875138594,0.0445695369537352,0.5,7,2,96905542,32
"26203",34318,8,2,1,2,0.684637575039639,0.0445695369537352,0.5,7,2,47914591,32
"26204",34319,8,2,1,2,0.872472260529192,0.0445695369537352,0.5,7,2,55789935,32
"26205",34320,8,2,1,2,0.72971429314774,0.0445695369537352,0.5,7,2,8438713,32
"26206",34321,8,2,1,2,0.31388645507035,-0.754731700431347,8,7,2,41842723,32
"26207",34322,8,2,1,2,-0.0356808930236652,-0.754731700431347,8,7,2,62236027,32
"26208",34323,8,2,1,2,0.456724658236959,-0.754731700431347,8,7,2,29301321,32
"26209",34324,8,2,1,2,0.248229835719848,-0.754731700431347,8,7,2,28744696,32
"26210",34325,8,2,1,2,0.568287875138594,-0.754731700431347,8,7,2,54649278,32
"26211",34326,8,2,1,2,0.684637575039639,-0.754731700431347,8,7,2,87415885,32
"26212",34327,8,2,1,2,0.872472260529192,-0.754731700431347,8,7,2,87295062,32
"26213",34328,8,2,1,2,0.72971429314774,-0.754731700431347,8,7,2,94368258,32
"26214",34329,8,2,1,2,0.31388645507035,-0.27713776112265,8,7,2,36240987,32
"26215",34330,8,2,1,2,-0.0356808930236652,-0.27713776112265,8,7,2,78286872,32
"26216",34331,8,2,1,2,0.456724658236959,-0.27713776112265,8,7,2,36189367,32
"26217",34332,8,2,1,2,0.248229835719848,-0.27713776112265,8,7,2,6412152,32
"26218",34333,8,2,1,2,0.568287875138594,-0.27713776112265,8,7,2,72176175,32
"26219",34334,8,2,1,2,0.684637575039639,-0.27713776112265,8,7,2,90064533,32
"26220",34335,8,2,1,2,0.872472260529192,-0.27713776112265,8,7,2,18572031,32
"26221",34336,8,2,1,2,0.72971429314774,-0.27713776112265,8,7,2,41429382,32
"26222",34337,8,2,1,2,0.31388645507035,0.0744572875679019,8,7,2,7870229,32
"26223",34338,8,2,1,2,-0.0356808930236652,0.0744572875679019,8,7,2,8865204,32
"26224",34339,8,2,1,2,0.456724658236959,0.0744572875679019,8,7,2,50022219,32
"26225",34340,8,2,1,2,0.248229835719848,0.0744572875679019,8,7,2,32793027,32
"26226",34341,8,2,1,2,0.568287875138594,0.0744572875679019,8,7,2,68286648,32
"26227",34342,8,2,1,2,0.684637575039639,0.0744572875679019,8,7,2,94790610,32
"26228",34343,8,2,1,2,0.872472260529192,0.0744572875679019,8,7,2,71249196,32
"26229",34344,8,2,1,2,0.72971429314774,0.0744572875679019,8,7,2,81361066,32
"26230",34345,8,2,1,2,0.31388645507035,0.312769016943277,8,7,2,4915115,32
"26231",34346,8,2,1,2,-0.0356808930236652,0.312769016943277,8,7,2,25142167,32
"26232",34347,8,2,1,2,0.456724658236959,0.312769016943277,8,7,2,24078683,32
"26233",34348,8,2,1,2,0.248229835719848,0.312769016943277,8,7,2,4259244,32
"26234",34349,8,2,1,2,0.568287875138594,0.312769016943277,8,7,2,4854924,32
"26235",34350,8,2,1,2,0.684637575039639,0.312769016943277,8,7,2,65672156,32
"26236",34351,8,2,1,2,0.872472260529192,0.312769016943277,8,7,2,34544217,32
"26237",34352,8,2,1,2,0.72971429314774,0.312769016943277,8,7,2,90028484,32
"26238",34353,8,2,1,2,0.31388645507035,0.222997874496189,8,7,2,44028458,32
"26239",34354,8,2,1,2,-0.0356808930236652,0.222997874496189,8,7,2,17784843,32
"26240",34355,8,2,1,2,0.456724658236959,0.222997874496189,8,7,2,68016529,32
"26241",34356,8,2,1,2,0.248229835719848,0.222997874496189,8,7,2,30056083,32
"26242",34357,8,2,1,2,0.568287875138594,0.222997874496189,8,7,2,47361918,32
"26243",34358,8,2,1,2,0.684637575039639,0.222997874496189,8,7,2,37401545,32
"26244",34359,8,2,1,2,0.872472260529192,0.222997874496189,8,7,2,71192448,32
"26245",34360,8,2,1,2,0.72971429314774,0.222997874496189,8,7,2,2253228,32
"26246",34361,8,2,1,2,0.31388645507035,0.0445695369537352,8,7,2,62535178,32
"26247",34362,8,2,1,2,-0.0356808930236652,0.0445695369537352,8,7,2,39416451,32
"26248",34363,8,2,1,2,0.456724658236959,0.0445695369537352,8,7,2,64022097,32
"26249",34364,8,2,1,2,0.248229835719848,0.0445695369537352,8,7,2,40519990,32
"26250",34365,8,2,1,2,0.568287875138594,0.0445695369537352,8,7,2,44015046,32
"26251",34366,8,2,1,2,0.684637575039639,0.0445695369537352,8,7,2,99636121,32
"26252",34367,8,2,1,2,0.872472260529192,0.0445695369537352,8,7,2,30339564,32
"26253",34368,8,2,1,2,0.72971429314774,0.0445695369537352,8,7,2,18162715,32
"26254",34369,16,2,1,2,0.130768949940836,0.820691380853174,0.5,7,2,72574330,64
"26255",34370,16,2,1,2,0.306728021380643,0.820691380853174,0.5,7,2,80849661,64
"26256",34371,16,2,1,2,0.33462994733451,0.820691380853174,0.5,7,2,13314210,64
"26257",34372,16,2,1,2,0.475009518232453,0.820691380853174,0.5,7,2,80340279,64
"26258",34373,16,2,1,2,0.547355001179143,0.820691380853174,0.5,7,2,86985266,64
"26259",34374,16,2,1,2,0.38128273059317,0.820691380853174,0.5,7,2,62065101,64
"26260",34375,16,2,1,2,1.23110354997646,0.820691380853174,0.5,7,2,79260814,64
"26261",34376,16,2,1,2,0.926615786348525,0.820691380853174,0.5,7,2,50464411,64
"26262",34377,16,2,1,2,0.130768949940836,0.0858369750025249,0.5,7,2,43923861,64
"26263",34378,16,2,1,2,0.306728021380643,0.0858369750025249,0.5,7,2,38384222,64
"26264",34379,16,2,1,2,0.33462994733451,0.0858369750025249,0.5,7,2,43601339,64
"26265",34380,16,2,1,2,0.475009518232453,0.0858369750025249,0.5,7,2,86375308,64
"26266",34381,16,2,1,2,0.547355001179143,0.0858369750025249,0.5,7,2,58667949,64
"26267",34382,16,2,1,2,0.38128273059317,0.0858369750025249,0.5,7,2,42761886,64
"26268",34383,16,2,1,2,1.23110354997646,0.0858369750025249,0.5,7,2,24054342,64
"26269",34384,16,2,1,2,0.926615786348525,0.0858369750025249,0.5,7,2,26579343,64
"26270",34385,16,2,1,2,0.130768949940836,-0.526227976007768,0.5,7,2,6503021,64
"26271",34386,16,2,1,2,0.306728021380643,-0.526227976007768,0.5,7,2,56691641,64
"26272",34387,16,2,1,2,0.33462994733451,-0.526227976007768,0.5,7,2,38565676,64
"26273",34388,16,2,1,2,0.475009518232453,-0.526227976007768,0.5,7,2,81688116,64
"26274",34389,16,2,1,2,0.547355001179143,-0.526227976007768,0.5,7,2,93636073,64
"26275",34390,16,2,1,2,0.38128273059317,-0.526227976007768,0.5,7,2,25895806,64
"26276",34391,16,2,1,2,1.23110354997646,-0.526227976007768,0.5,7,2,18309939,64
"26277",34392,16,2,1,2,0.926615786348525,-0.526227976007768,0.5,7,2,89829396,64
"26278",34393,16,2,1,2,0.130768949940836,0.462549620495223,0.5,7,2,32311338,64
"26279",34394,16,2,1,2,0.306728021380643,0.462549620495223,0.5,7,2,46510139,64
"26280",34395,16,2,1,2,0.33462994733451,0.462549620495223,0.5,7,2,49351468,64
"26281",34396,16,2,1,2,0.475009518232453,0.462549620495223,0.5,7,2,78525808,64
"26282",34397,16,2,1,2,0.547355001179143,0.462549620495223,0.5,7,2,63128157,64
"26283",34398,16,2,1,2,0.38128273059317,0.462549620495223,0.5,7,2,93914854,64
"26284",34399,16,2,1,2,1.23110354997646,0.462549620495223,0.5,7,2,43505500,64
