"","row","n_pop","sample_size","std_dev","n_env","delta_env","delta_gen","interaction","errpop","replicate","env_scenario","seed","total_samples"
"18756",29906,8,4,1,8,0.684176419395953,-0.971522879321128,3.19688252406195,0.8022132459736,9,2,76894179,256
"18757",29907,8,4,1,8,0.0485440075863153,-0.772150020580739,0.145417929892428,0.193559940825347,9,2,70538110,256
"18758",29908,8,4,1,8,0.108526870142668,0.804434746969491,1.84419787022984,0.0334748395431992,9,2,31921766,256
"18759",29909,8,4,1,8,0.742306801024824,0.848412454593927,1.71490822038846,0.843959725277077,9,2,74908719,256
"18760",29910,8,4,1,8,0.772122582420707,-0.101318832952529,6.60087331850082,0.177903694086961,9,2,72897997,256
"18761",29911,8,4,1,8,0.96791339176707,0.62987628672272,6.94164793053642,0.279248605726455,9,2,7390955,256
"18762",29912,8,4,1,8,0.852799773914739,0.99482764583081,0.628218952857424,3.76731893972883,9,2,34654134,256
"18763",29913,8,4,1,8,0.101369991898537,-0.847039058804512,0.489337319242768,1.3176228345104,9,2,76463629,256
"18764",29914,8,4,1,8,0.582535955822095,0.80978276161477,1.9643619810231,0.164254946181385,9,2,16196170,256
"18765",29915,8,4,1,8,0.173201436176896,-0.226245658937842,3.89222562406212,0.0485151264852748,9,2,15220064,256
"18766",29916,8,4,1,8,0.881049370393157,-0.237789199221879,1.9764371955907,0.318144141440556,9,2,43057897,256
"18767",29917,8,4,1,8,0.939113162690774,0.300595620647073,0.0775195506634191,0.0777520370575044,9,2,38368342,256
"18768",29918,8,4,1,8,0.969605467282236,0.622140510939062,1.43183805627283,0.347104055241771,9,2,28893415,256
"18769",29919,8,4,1,8,0.495915545383468,-0.720100541133434,5.99666234618053,0.0843729787209412,9,2,91595941,256
"18770",29920,8,4,1,8,0.415236170403659,-0.706914465874434,1.55369034348521,0.899697200265166,9,2,3897979,256
"18771",29921,8,4,1,8,0.449045757064596,0.730242003686726,0.33078092103824,1.63960744534694,9,2,72723944,256
"18772",29922,8,4,1,8,0.592152647208422,0.953419193159789,4.68522107275203,1.03087764103425,9,2,28687301,256
"18773",29923,8,4,1,8,0.336126449285075,0.962378309573978,5.80554668512195,1.71953941409236,9,2,29744455,256
"18774",29924,8,4,1,8,0.676955442177132,0.550349075347185,0.0125585088599473,0.19551386487584,9,2,19805907,256
"18775",29925,8,4,1,8,0.898581055924296,-0.323907643556595,5.91420445032418,0.153717313866143,9,2,99607326,256
"18776",29926,8,4,1,8,0.0546666216105223,-0.378348493948579,0.592686452977359,0.113036967040859,9,2,71758385,256
"18777",29927,8,4,1,8,0.918928317027166,-0.394696142990142,0.414339777564164,0.342338201522855,9,2,18468899,256
"18778",29928,8,4,1,8,0.482142329681665,-0.845874418504536,1.93933417528868,0.536268236159003,9,2,26144491,256
"18779",29929,8,4,1,8,0.497030580649152,-0.129942259285599,5.27456491533667,0.0639190919416643,9,2,57342296,256
"18780",29930,8,4,1,8,0.785614739870653,-0.880174998659641,6.69658350478858,1.53674847729842,9,2,13112895,256
"18781",29931,8,4,1,8,0.733005684101954,0.683255209587514,0.123011802090332,1.41741777370847,9,2,66246919,256
"18782",29932,8,4,1,8,0.321042612660676,-0.189695943612605,5.09817050537094,0.1419893369989,9,2,36208996,256
"18783",29933,8,4,1,8,0.2339146444574,0.756812027189881,0.276777234876063,0.925048080937172,9,2,48514898,256
"18784",29934,8,4,1,8,0.314060406526551,0.195860251318663,7.7868710514158,0.0509085349524621,9,2,43699792,256
"18785",29935,8,4,1,8,0.998254305217415,-0.571370793506503,1.1727579603577,0.883076691216085,9,2,50956124,256
"18786",29936,8,4,1,8,0.0813199726399034,0.0361223393119872,1.88439918242162,0.0445338093850653,9,2,3760676,256
"18787",29937,8,4,1,8,0.728792817564681,-0.930497740395367,1.53637612560298,0.725806147019157,9,2,63123939,256
"18788",29938,8,4,1,8,0.232144614681602,-0.560213963966817,0.446547623299994,0.344629133756878,9,2,44709283,256
"18789",29939,8,4,1,8,0.534370171604678,-0.21495043952018,0.269158793378156,0.0904638849446,9,2,23228295,256
"18790",29940,8,4,1,8,0.866978132165968,-0.83097639027983,1.7556728838617,0.476642384755926,9,2,62548494,256
"18791",29941,8,4,1,8,0.111044588964432,-0.557121747173369,0.169480460591149,0.612195977684148,9,2,75108488,256
"18792",29942,8,4,1,8,0.634874656796455,0.301345430780202,0.344987143448088,0.0863694739414695,9,2,88093744,256
"18793",29943,8,4,1,8,0.0781565646175295,0.210184026509523,7.8975364738144,0.0388197602025657,9,2,85730267,256
"18794",29944,8,4,1,8,0.0753582357428968,-0.391117903403938,0.116886595219839,0.0241743421403656,9,2,60631468,256
"18795",29945,8,4,1,8,0.948371797334403,0.289311349857599,1.39432933975942,0.182203365558649,9,2,10060612,256
"18796",29946,8,4,1,8,0.778280165512115,-0.0552906403318048,0.0240017636516131,0.099413001859172,9,2,19525584,256
"18797",29947,8,4,1,8,0.142756303306669,0.540786309633404,1.3258480190672,0.834152305530572,9,2,55464863,256
"18798",29948,8,4,1,8,0.234424266265705,-0.603561088442802,1.19517936517484,0.619088203189984,9,2,74310909,256
"18799",29949,8,4,1,8,0.202285430626944,0.417809205595404,1.46617708499078,0.0777396417020136,9,2,65825691,256
"18800",29950,8,4,1,8,0.648292670957744,0.376456234138459,6.66228416468948,0.502574814060406,9,2,61211007,256
"18801",30001,2,8,1,2,0.580529261613265,-0.367645148653537,0.424738875124604,0.487047584039871,9,2,96832561,32
"18802",30002,2,8,1,2,0.237566807772964,-0.753127954900265,0.990192157682031,0.587268196624335,9,2,55957808,32
"18803",30003,2,8,1,2,0.788350787712261,0.127853821963072,0.0271338378079236,0.0333374829920756,9,2,92940249,32
"18804",30004,2,8,1,2,0.856875153724104,-0.370588432066143,0.817254410590976,0.278588150841393,9,2,65407465,32
"18805",30005,2,8,1,2,0.685884416336194,0.937261494342238,1.17984351981431,0.45865376910153,9,2,22640287,32
"18806",30006,2,8,1,2,0.0928091709502041,0.6433613486588,0.901370566803962,0.130523964581632,9,2,93821444,32
"18807",30007,2,8,1,2,0.0197688911575824,-0.948094571009278,0.637293838430196,0.265231928921041,9,2,70557258,32
"18808",30008,2,8,1,2,0.398727113613859,-0.630220232065767,0.833599446807057,0.103859973406323,9,2,42145293,32
"18809",30009,2,8,1,2,0.301430393243209,-0.848368678241968,0.874271433800459,0.306711358423271,9,2,13833316,32
"18810",30010,2,8,1,2,0.77613096148707,0.533540263772011,0.610952673479915,0.427231745116454,9,2,68505888,32
"18811",30011,2,8,1,2,0.680911549832672,-0.610814127605408,1.96528487186879,0.538892346660892,9,2,44263603,32
"18812",30012,2,8,1,2,0.373725924640894,0.734291165135801,0.604939480312169,0.48534715298844,9,2,11144589,32
"18813",30013,2,8,1,2,0.924671821296215,0.436932390090078,1.31775788124651,0.522184776123625,9,2,18092424,32
"18814",30014,2,8,1,2,0.488681998336688,-0.416075463406742,0.92719653993845,0.357147294400904,9,2,77253946,32
"18815",30015,2,8,1,2,0.0659649940207601,0.320062445942312,0.134584363549948,0.276983400248959,9,2,43062487,32
"18816",30016,2,8,1,2,0.636018292047083,-0.316072895657271,1.45323794474825,0.0819798783886221,9,2,67939088,32
"18817",30017,2,8,1,2,0.219062540913001,-0.967097798362374,1.21269668545574,0.113228834771407,9,2,92774541,32
"18818",30018,2,8,1,2,0.515979309100658,-0.782110837753862,1.68899934226647,0.398497024322044,9,2,2036471,32
"18819",30019,2,8,1,2,0.429790246998891,-0.675286676269025,0.683177825529128,0.0533440924257546,9,2,78319888,32
"18820",30020,2,8,1,2,0.914233285468072,-0.691911856178194,0.713395686820149,0.220679719556827,9,2,10130132,32
"18821",30021,2,8,1,2,0.683427694719285,-0.396552623715252,1.1208156873472,0.607647937077034,9,2,42334667,32
"18822",30022,2,8,1,2,0.952704905765131,-0.990203090943396,0.747741450089961,0.401849963913459,9,2,47551233,32
"18823",30023,2,8,1,2,0.244573410367593,-0.146298467181623,1.36472752178088,0.218997830162499,9,2,2332631,32
"18824",30024,2,8,1,2,0.074365594657138,-0.408388881012797,0.526820357423276,0.426979755440776,9,2,21324012,32
"18825",30025,2,8,1,2,0.71823460701853,-0.912333460059017,1.06347312033176,0.608631903288571,9,2,73415224,32
"18826",30026,2,8,1,2,0.0295353562105447,0.0498596909455955,1.03643276495859,0.010089255209018,9,2,54974772,32
"18827",30027,2,8,1,2,0.325902334181592,-0.586342866066843,1.00995477708057,0.107133416863592,9,2,50795299,32
"18828",30028,2,8,1,2,0.986718497006223,-0.804805484600365,1.90612829476595,0.152911854122568,9,2,7053113,32
"18829",30029,2,8,1,2,0.64375293138437,-0.513078003656119,1.50527271721512,0.712368582790091,9,2,72762550,32
"18830",30030,2,8,1,2,0.992177358828485,0.0860636755824089,1.5554143297486,0.0076602930008485,9,2,66960428,32
"18831",30031,2,8,1,2,0.804754849756137,0.48961886530742,0.239166484214365,0.495995366322036,9,2,25687824,32
"18832",30032,2,8,1,2,0.3120707066264,0.222303312271833,1.36510001216084,0.23505341245014,9,2,4777200,32
"18833",30033,2,8,1,2,0.381918161408976,0.420641549862921,0.86684272158891,0.259437628711356,9,2,2091404,32
"18834",30034,2,8,1,2,0.36673567071557,-0.193850013893098,0.069127922412008,0.18066278105404,9,2,26001720,32
"18835",30035,2,8,1,2,0.477148204110563,0.0709593864157796,1.38530168868601,0.0291172564561524,9,2,52767929,32
"18836",30036,2,8,1,2,0.543302214238793,0.696893203537911,1.16880214214325,1.03289815604106,9,2,76746641,32
"18837",30037,2,8,1,2,0.482977686217055,-0.192613909486681,0.0235926536843181,0.168678157483833,9,2,11712702,32
"18838",30038,2,8,1,2,0.949857391184196,-0.479169873986393,0.764174266252667,0.0416951274364786,9,2,37779576,32
"18839",30039,2,8,1,2,0.0179710204247385,-0.714172391220927,1.93973165517673,0.650137340985366,9,2,3649523,32
"18840",30040,2,8,1,2,0.704474061960354,-0.325194073840976,1.46466939756647,0.272920680168647,9,2,92225859,32
"18841",30041,2,8,1,2,0.641698486404493,-0.685433410108089,1.9800842567347,0.611430408850284,9,2,61316792,32
"18842",30042,2,8,1,2,0.437853905139491,-0.388656948227435,0.0681219999678433,0.51758289433444,9,2,55966834,32
"18843",30043,2,8,1,2,0.765571711119264,0.210067206993699,0.927751248236746,0.00621290584557298,9,2,61529165,32
"18844",30044,2,8,1,2,0.588742729043588,-0.0322256772778928,1.08260597521439,0.013665780829275,9,2,21703588,32
"18845",30045,2,8,1,2,0.2641568754334,-0.843810743652284,0.505238693673164,0.588099550431095,9,2,16191504,32
"18846",30046,2,8,1,2,0.159069459419698,-0.165126696694642,1.47257117321715,0.0369241110454872,9,2,4992502,32
"18847",30047,2,8,1,2,0.0257402085699141,0.990465260110795,0.382799481507391,0.03262813375362,9,2,16503532,32
"18848",30048,2,8,1,2,0.693420932395384,-0.182264568284154,1.38404278689995,0.343457520471307,9,2,716076,32
"18849",30049,2,8,1,2,0.379761726828292,-0.812321088276803,0.0891319145448506,0.365904881062953,9,2,4842608,32
"18850",30050,2,8,1,2,0.018792767310515,0.391537097748369,1.92178916605189,0.214663963418818,9,2,93985252,32
"18851",30051,4,8,1,4,0.65694973943755,0.885027303826064,2.57661476172507,1.31344903484908,9,2,54467663,128
"18852",30052,4,8,1,4,0.274155825609341,0.357559320051223,0.0104134541517124,0.191036139378912,9,2,67947020,128
"18853",30053,4,8,1,4,0.692564343335107,-0.612344806082547,3.55833016475663,0.445902918038143,9,2,66177414,128
"18854",30054,4,8,1,4,0.991066983202472,0.143655740655959,1.98249477206264,0.112292511183919,9,2,44233038,128
"18855",30055,4,8,1,4,0.929885938763618,-0.0904946676455438,0.405944013907574,0.0356405644443311,9,2,34205320,128
"18856",30056,4,8,1,4,0.374951263424009,-0.0962110734544694,2.38188018323854,0.163887347524379,9,2,4804986,128
"18857",30057,4,8,1,4,0.63760410505347,-0.229066459927708,2.55200671590865,0.119872965297085,9,2,55966507,128
"18858",30058,4,8,1,4,0.513351178262383,-0.716763555537909,1.3883938691346,0.303754794808405,9,2,82584591,128
"18859",30059,4,8,1,4,0.873002107255161,-0.254719773307443,0.110635772754904,0.0106269805977684,9,2,81420592,128
"18860",30060,4,8,1,4,0.661338131176308,0.606064385268837,1.24112371190451,0.114519813752224,9,2,54104568,128
"18861",30061,4,8,1,4,0.36604174412787,0.607693522702903,3.10491078626364,0.817574480002352,9,2,52122291,128
"18862",30062,4,8,1,4,0.544403777457774,-0.656691783107817,1.54763832422905,1.34933181595962,9,2,16206619,128
"18863",30063,4,8,1,4,0.684135946212336,0.47319770231843,1.92582899467554,0.715945665465518,9,2,78162718,128
"18864",30064,4,8,1,4,0.387725513195619,-0.898370432201773,1.68980805733241,0.0143906516963837,9,2,38535188,128
"18865",30065,4,8,1,4,0.152923597721383,-0.101258902810514,3.73573899688199,0.0797563661411369,9,2,77903745,128
"18866",30066,4,8,1,4,0.71490197069943,0.129998341668397,1.44988837543176,0.161889991371718,9,2,32803762,128
"18867",30067,4,8,1,4,0.817512907786295,-0.369517540093511,0.509899295601063,0.195561302172829,9,2,95786416,128
"18868",30068,4,8,1,4,0.927552976412699,-0.280384936835617,0.737425942455884,0.296646230934743,9,2,5978186,128
"18869",30069,4,8,1,4,0.549783063819632,0.139043043367565,0.807750886855647,0.172094375599147,9,2,53292968,128
"18870",30070,4,8,1,4,0.392863229149953,0.850627675652504,2.97290318226442,0.661687096150927,9,2,70557111,128
"18871",30071,4,8,1,4,0.500175155466422,-0.634974388871342,1.55950515108183,0.0283882579923447,9,2,96136180,128
"18872",30072,4,8,1,4,0.125052341260016,-0.0580776026472449,0.472779725508299,0.0760469227151435,9,2,10887347,128
"18873",30073,4,8,1,4,0.993728826753795,0.215333434287459,1.5080383237265,0.0135023244970624,9,2,86379446,128
"18874",30074,4,8,1,4,0.958779790671542,-0.0774981779977679,3.56202973565087,0.0145596745747861,9,2,22773162,128
"18875",30075,4,8,1,4,0.240734200924635,-0.573873388580978,0.690208115761634,0.416068060862401,9,2,1102263,128
"18876",30076,4,8,1,4,0.657046578126028,0.0173099469393492,0.763507650485262,0.0253279631798497,9,2,95315396,128
"18877",30077,4,8,1,4,0.937309672124684,-0.723759778775275,2.85878012981266,0.180400052604555,9,2,25339554,128
"18878",30078,4,8,1,4,0.325365625321865,0.312467738054693,3.05080822249874,0.520218316974443,9,2,36442537,128
"18879",30079,4,8,1,4,0.0132107310928404,0.960212837904692,0.199180276561528,2.89008307965316,9,2,65200958,128
"18880",30080,4,8,1,4,0.401379131712019,0.159038909710944,2.19149695103988,0.0025862064681098,9,2,12260795,128
"18881",30081,4,8,1,4,0.13904991815798,-0.451817090157419,3.52763806842268,0.835531436694374,9,2,16675439,128
"18882",30082,4,8,1,4,0.297711621038616,0.895114173181355,0.775278366787825,0.128316416915096,9,2,30549076,128
"18883",30083,4,8,1,4,0.30806024139747,-0.241781875956804,0.738206150252372,0.228925337221572,9,2,98564841,128
"18884",30084,4,8,1,4,0.261216997168958,0.426337998360395,1.73439323622268,0.552703129930693,9,2,75773095,128
"18885",30085,4,8,1,4,0.0482756537385285,-0.475868825800717,0.956362644191831,0.286078225281382,9,2,56089502,128
"18886",30086,4,8,1,4,0.210335471667349,0.745001845993102,0.40335851440439,0.293126615821606,9,2,8405938,128
"18887",30087,4,8,1,4,0.567295134766027,0.339980782475322,0.425575906296726,0.0798329750044128,9,2,99586529,128
"18888",30088,4,8,1,4,0.758496039314196,-0.47655540285632,2.69818909326568,0.77404546798438,9,2,91551785,128
"18889",30089,4,8,1,4,0.506676784250885,0.591703589539975,2.30232512578368,0.479727993781659,9,2,8008669,128
"18890",30090,4,8,1,4,0.298182975966483,-0.281639329623431,0.893626129822806,0.0319833540270022,9,2,84562892,128
"18891",30091,4,8,1,4,0.223150101723149,-0.384343122597784,0.767843617356848,0.147849479082148,9,2,57647387,128
"18892",30092,4,8,1,4,0.233192607527599,-0.0765502960421145,2.15044101234525,0.000123172206779822,9,2,88677402,128
"18893",30093,4,8,1,4,0.474438501056284,0.947150142863393,1.79728428326081,1.23843356833975,9,2,29540637,128
"18894",30094,4,8,1,4,0.134931782260537,-0.658823343459517,1.86772392110666,1.03121677187629,9,2,1094859,128
"18895",30095,4,8,1,4,0.436045709298924,0.0780562097206712,0.798396433515009,0.113751599819585,9,2,37833217,128
"18896",30096,4,8,1,4,0.429818953853101,-0.346371740102768,0.489455646146089,0.203629044191472,9,2,64729800,128
"18897",30097,4,8,1,4,0.162160693202168,0.562177256681025,1.1474328148528,0.748694352881842,9,2,46964495,128
"18898",30098,4,8,1,4,0.269779057474807,-0.999628193676472,0.243320083110593,1.77407581270437,9,2,97438097,128
"18899",30099,4,8,1,4,0.404868921497837,-0.309765052516013,1.70761256722501,0.0254068151870329,9,2,80339520,128
"18900",30100,4,8,1,4,0.229557072743773,0.0391999348066747,1.01428069803631,0.0715246395969262,9,2,19445258,128
"18901",30201,2,16,1,2,0.889819310745224,-0.848831270355731,1.67686329083517,0.0837766314321846,9,2,25569553,64
"18902",30202,2,16,1,2,0.983351476257667,0.987990372814238,1.20343344844878,0.357584959124984,9,2,97433576,64
"18903",30203,2,16,1,2,0.646032976219431,0.457692286930978,1.91409495752305,0.446300725768,9,2,34699354,64
"18904",30204,2,16,1,2,0.0175496398005635,-0.67306568659842,1.60756113892421,0.587899217170602,9,2,363442,64
"18905",30205,2,16,1,2,0.701567467534915,0.384669860359281,1.10874835168943,0.0245764402714972,9,2,78530407,64
"18906",30206,2,16,1,2,0.632832278963178,0.78628369839862,1.88350884523243,0.148893224078764,9,2,35077511,64
"18907",30207,2,16,1,2,0.496069913264364,-0.0283145122230053,0.820253518875688,0.0291241881891106,9,2,5698246,64
"18908",30208,2,16,1,2,0.364434190560132,0.115787246264517,0.799192247446626,0.0454585766542687,9,2,38408224,64
"18909",30209,2,16,1,2,0.0109288466628641,0.849064775276929,1.20224441494793,1.79204096220058,9,2,57791384,64
"18910",30210,2,16,1,2,0.661920520011336,-0.0633112485520542,1.96388399414718,0.0109620855834331,9,2,94262466,64
"18911",30211,2,16,1,2,0.338838728144765,0.472756986040622,1.60132423229516,0.641857155949855,9,2,19497439,64
"18912",30212,2,16,1,2,0.504249662160873,0.830380430445075,1.97755383653566,0.891610063416804,9,2,95071759,64
"18913",30213,2,16,1,2,0.443863337161019,0.867653782479465,1.66360255982727,0.672060369990824,9,2,98504105,64
"18914",30214,2,16,1,2,0.925426475238055,-0.558585560880601,1.3263022378087,0.264717464341271,9,2,62682536,64
"18915",30215,2,16,1,2,0.90451938053593,0.155598122626543,1.53471106337383,0.0809030509970384,9,2,52704090,64
"18916",30216,2,16,1,2,0.844662777613848,-0.0541165475733578,1.81294877873734,0.0249483498629083,9,2,38462211,64
"18917",30217,2,16,1,2,0.434762933989987,0.838997534941882,0.99289137404412,0.620421352889647,9,2,3265526,64
"18918",30218,2,16,1,2,0.977983693126589,0.064542802516371,1.65673620067537,0.00607338630747252,9,2,20083196,64
"18919",30219,2,16,1,2,0.0522797922603786,-0.930937577504665,1.20576975727454,1.29274929028789,9,2,41728261,64
"18920",30220,2,16,1,2,0.661773475818336,-0.84021161776036,0.821148638147861,0.469679681416954,9,2,23775558,64
"18921",30221,2,16,1,2,0.486353796208277,-0.612311022356153,1.55964816268533,0.311722516671043,9,2,67644052,64
"18922",30222,2,16,1,2,0.595699210651219,-0.162334230262786,1.05367118492723,0.165339350755967,9,2,75087394,64
"18923",30223,2,16,1,2,0.33538318797946,0.271721593569964,1.3602496846579,0.0370546747075751,9,2,20000405,64
"18924",30224,2,16,1,2,0.840148574439809,0.7121636075899,0.889637927990407,0.469984794204376,9,2,1244790,64
"18925",30225,2,16,1,2,0.396542871138081,-0.40924894111231,1.91688928054646,0.105583213057748,9,2,86858742,64
"18926",30226,2,16,1,2,0.317978770239279,-0.120120499283075,0.118773542810231,0.0706876793083394,9,2,54835052,64
"18927",30227,2,16,1,2,0.989084922010079,-0.0558342295698822,0.83210262702778,0.104680283735765,9,2,24552775,64
"18928",30228,2,16,1,2,0.248387466650456,0.78681603865698,0.940162845421582,0.83280858004551,9,2,17763603,64
"18929",30229,2,16,1,2,0.836573434760794,0.651246398221701,1.96806363714859,0.889696656500842,9,2,81036924,64
"18930",30230,2,16,1,2,0.657826223177835,-0.27195507613942,0.621534383390099,0.0926717265480094,9,2,73993514,64
"18931",30231,2,16,1,2,0.950524260988459,-0.274537924677134,1.35042554279789,0.0426995856614223,9,2,69260552,64
"18932",30232,2,16,1,2,0.438998205354437,-0.76089722989127,1.80290273856372,0.140551987818567,9,2,41157810,64
"18933",30233,2,16,1,2,0.17093079444021,-0.040264890063554,1.9461801755242,0.0496751659258024,9,2,584949,64
"18934",30234,2,16,1,2,0.946096532745287,-0.52145073376596,1.72934674145654,0.513147148433872,9,2,69030371,64
"18935",30235,2,16,1,2,0.113077846122906,0.0475223651155829,1.91635505575687,0.0343077147055625,9,2,13344730,64
"18936",30236,2,16,1,2,0.522660177433863,-0.116062998771667,0.0547034936025739,0.0140339718069017,9,2,86665648,64
"18937",30237,2,16,1,2,0.267370296642184,-0.981332951691002,0.270014080684632,0.945203860343088,9,2,90017630,64
"18938",30238,2,16,1,2,0.15446050465107,0.155651052948087,0.055893387645483,0.116798390565312,9,2,84006375,64
"18939",30239,2,16,1,2,0.783150433795527,0.791296956129372,1.97700872365385,0.546472166087334,9,2,90148565,64
"18940",30240,2,16,1,2,0.245368137955666,-0.441119629889727,1.17648752685636,0.0881270206668495,9,2,34870064,64
"18941",30241,2,16,1,2,0.984395122621208,0.344697339925915,1.1278850119561,0.209769823835012,9,2,93789817,64
"18942",30242,2,16,1,2,0.741309155942872,0.294547953642905,0.53071775380522,0.331296239392549,9,2,60986569,64
"18943",30243,2,16,1,2,0.138002936029807,-0.331115868408233,1.98754054214805,0.432544042293195,9,2,37096624,64
"18944",30244,2,16,1,2,0.0985512584447861,0.0974804181605577,0.497102117631584,0.0836502640071566,9,2,19517496,64
"18945",30245,2,16,1,2,0.0294000289868563,0.971832605078816,1.7717919643037,0.993367696637602,9,2,75651787,64
"18946",30246,2,16,1,2,0.76087906723842,-0.018766057677567,0.524522194173187,0.0142977295087988,9,2,24832404,64
"18947",30247,2,16,1,2,0.128818907542154,0.0371833499521017,1.18348277080804,0.0844680766787387,9,2,56377013,64
"18948",30248,2,16,1,2,0.774854789255187,-0.136130447499454,1.81806884286925,0.288592032309074,9,2,82946448,64
"18949",30249,2,16,1,2,0.895697432337329,0.44252324430272,0.324751593638211,1.17864385609766,9,2,8137908,64
"18950",30250,2,16,1,2,0.917384671280161,-0.305075856857002,0.279106633737683,0.00115340758878976,9,2,70673888,64
"18951",30251,4,16,1,4,0.169853509869426,-0.505940697155893,2.22720345528796,0.878742088530918,9,2,22836757,256
"18952",30252,4,16,1,4,0.534232306294143,-0.583629802800715,0.0590183329908177,1.21321922553791,9,2,1864916,256
"18953",30253,4,16,1,4,0.400008619530126,0.388041846454144,0.159716682215221,0.22517123505005,9,2,3549106,256
"18954",30254,4,16,1,4,0.342636332614347,-0.594748153351247,1.44942400875501,0.221309341196996,9,2,44574592,256
"18955",30255,4,16,1,4,0.840446945745498,0.859118547290564,0.706111113124061,0.0840515387848705,9,2,80892483,256
"18956",30256,4,16,1,4,0.855148528469726,-0.645479246973991,0.0396994984801859,0.868942697494641,9,2,44142497,256
"18957",30257,4,16,1,4,0.89347005286254,-0.769516456872225,1.4612396526034,0.428165164050313,9,2,25977938,256
"18958",30258,4,16,1,4,0.538846294395626,-0.597914383281022,1.82470769332955,1.28405238856303,9,2,58610731,256
"18959",30259,4,16,1,4,0.516206011176109,0.0532233817502856,2.67347570322454,0.0431946069352372,9,2,55651563,256
"18960",30260,4,16,1,4,0.683819527737796,0.917855582665652,0.928387469409499,1.97096984086073,9,2,86775060,256
"18961",30261,4,16,1,4,0.0116274910978973,-0.239491663407534,1.7667074812809,0.276366271550519,9,2,56483143,256
"18962",30262,4,16,1,4,0.209719241363928,-0.657250777818263,1.29494619131787,0.02756148071174,9,2,9939949,256
"18963",30263,4,16,1,4,0.0101812842767686,0.0135046285577118,1.4011865608464,0.00711532069074219,9,2,83748127,256
"18964",30264,4,16,1,4,0.800597964087501,0.180063025094569,2.64501685649157,0.134860593408021,9,2,75517155,256
"18965",30265,4,16,1,4,0.920192577410489,-0.8694624658674,1.96511367947794,1.74090586728581,9,2,12837857,256
"18966",30266,4,16,1,4,0.129920104751363,0.834584187250584,1.83439553189324,1.40020836403687,9,2,89477975,256
"18967",30267,4,16,1,4,0.155500382650644,-0.291150618810207,2.20642628753558,0.207139279483956,9,2,99681210,256
"18968",30268,4,16,1,4,0.347381561296061,0.721724184695631,1.17399203848559,1.61299813836215,9,2,38258549,256
"18969",30269,4,16,1,4,0.69383932207711,-0.180928788613528,2.58722111023962,0.0625229526635579,9,2,73193279,256
"18970",30270,4,16,1,4,0.62272966420278,0.949963693507016,1.52478112231009,0.415823315449906,9,2,10559552,256
"18971",30271,4,16,1,4,0.890127958962694,-0.767699795309454,2.48412259435281,0.799258277076455,9,2,16298814,256
"18972",30272,4,16,1,4,0.34909876040183,-0.156901012640446,2.0047282599844,0.0423357081389331,9,2,2214066,256
"18973",30273,4,16,1,4,0.0540988475549966,0.147339972201735,1.36918213589583,0.163715610191512,9,2,68749253,256
"18974",30274,4,16,1,4,0.437380504561588,-0.0685589895583689,0.62113282072125,0.0156904740197345,9,2,95578560,256
"18975",30275,4,16,1,4,0.328495144611225,0.155948279425502,0.976079044810031,0.00187143050471733,9,2,82269612,256
"18976",30276,4,16,1,4,0.737372937845066,-0.473659832961857,1.65344809849514,0.261318665895839,9,2,94433744,256
"18977",30277,4,16,1,4,0.23363137897104,-0.35830103745684,0.258167726555839,0.940652575778354,9,2,57101808,256
"18978",30278,4,16,1,4,0.514560664305463,0.783476563170552,0.746517729086336,0.663263472475211,9,2,26220790,256
"18979",30279,4,16,1,4,0.84366623358801,-0.552691675722599,0.805474245580845,0.612163167742382,9,2,49774165,256
"18980",30280,4,16,1,4,0.817731436807662,-0.711660060100257,1.0565133514395,0.788732088805561,9,2,66538038,256
"18981",30281,4,16,1,4,0.812753033591434,-0.221846501808614,1.66217253527837,0.116098337851126,9,2,72294631,256
"18982",30282,4,16,1,4,0.744013150688261,0.865107900463045,0.162626341981813,0.046012472933413,9,2,4330656,256
"18983",30283,4,16,1,4,0.803485656157136,-0.911275910679251,2.40912937605754,0.0391370220947919,9,2,93781247,256
"18984",30284,4,16,1,4,0.976254702778533,0.375376452691853,0.0713623775239103,0.136587055262895,9,2,1880960,256
"18985",30285,4,16,1,4,0.0472118926700205,0.674825469963253,0.564580324541312,0.381158409579913,9,2,56272243,256
"18986",30286,4,16,1,4,0.494878730271012,-0.897577218711376,2.43949421681464,0.181047640038941,9,2,8514764,256
"18987",30287,4,16,1,4,0.207978528225794,-0.818965080659837,1.3634566051513,0.809765448944977,9,2,83797586,256
"18988",30288,4,16,1,4,0.39698709291406,-0.625114091672003,3.79674427676946,0.709563448720115,9,2,60224405,256
"18989",30289,4,16,1,4,0.612101841485128,-0.522775261197239,1.61602536360966,0.976136261083428,9,2,44455766,256
"18990",30290,4,16,1,4,0.568811059230939,0.0370874293148518,3.7966102831997,0.014670646035217,9,2,27120401,256
"18991",30291,4,16,1,4,0.375851994846016,-0.613241843879223,0.451206140816212,1.03825157603148,9,2,83679303,256
"18992",30292,4,16,1,4,0.611026900587603,0.955070741008967,3.91072894539684,0.65192144394715,9,2,9459542,256
"18993",30293,4,16,1,4,0.811037868494168,-0.881272390019149,2.79327321052551,0.354172973670743,9,2,3597488,256
"18994",30294,4,16,1,4,0.056883952813223,-0.000878658145666122,0.237962952125818,0.000147807446606431,9,2,35272915,256
"18995",30295,4,16,1,4,0.784941363846883,-0.805125142913312,0.814913697356824,0.912108457993087,9,2,40840156,256
